"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O810","2019-08-27 00:00:00","161.000","0.000","0.200","25.600","0.990","995.800","-99.000","0.500","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0E790","2019-08-27 00:00:00","344.000","0.000","0.000","25.400","1.000","972.000","-99.000","1.500","-99.000","-99.000","-99.000","31.100","","23.600",""
"C0F9Y0","2019-08-27 00:00:00","3313.000","206.000","4.600","8.300","0.700","689.700","-99.000","0.000","10.300","208.000","","19.200","","6.600",""
"C0A9B0","2019-08-27 00:00:00","7.000","0.000","0.000","28.800","0.690","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","27.200",""
"C0S930","2019-08-27 00:00:00","248.000","14.000","0.500","25.100","0.930","984.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0M770","2019-08-27 00:00:00","164.000","146.000","1.500","25.900","1.000","991.800","-99.000","21.500","-99.000","-99.000","-99.000","32.100","","25.000",""
"C0R470","2019-08-27 00:00:00","103.000","56.000","0.500","26.800","0.990","999.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.400",""
"C0W120","2019-08-27 00:00:00","58.000","163.000","3.300","26.200","0.950","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","25.600",""
"C0V350","2019-08-27 00:00:00","36.000","273.000","0.900","25.800","0.920","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.300",""
"CM0160","2019-08-27 00:00:00","196.000","99.000","0.800","25.000","0.980","993.900","-99.000","46.000","-99.000","-99.000","-99.000","33.700","","23.700",""
"C0V500","2019-08-27 00:00:00","6.000","0.000","0.000","27.700","0.930","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.700",""
"C0SA30","2019-08-27 00:00:00","92.000","25.000","1.100","26.800","0.850","1002.800","-99.000","-99.000","-99.000","-99.000","-99.000","30.500","","25.700",""
"C0U710","2019-08-27 00:00:00","1942.000","172.000","0.700","16.300","0.870","810.100","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","14.800",""
"C0Z100","2019-08-27 00:00:00","36.000","0.000","0.200","25.800","0.970","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.200",""
"C0Z170","2019-08-27 00:00:00","199.000","301.000","0.500","25.600","0.990","991.700","-99.000","2.500","-99.000","-99.000","-99.000","35.500","","23.500",""
"C0K430","2019-08-27 00:00:00","30.000","102.000","1.100","27.400","0.930","1008.000","-99.000","8.000","-99.000","-99.000","-99.000","30.800","","26.300",""
"C0T9M0","2019-08-27 00:00:00","92.000","307.000","1.400","25.500","0.960","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0AI00","2019-08-27 00:00:00","188.000","57.000","0.900","26.500","0.850","989.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.000",""
"C0AC40","2019-08-27 00:00:00","1079.000","120.000","5.600","19.800","0.990","893.600","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","19.700",""
"C0F9M0","2019-08-27 00:00:00","230.000","32.000","0.800","26.200","0.960","984.700","-99.000","16.500","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0A930","2019-08-27 00:00:00","216.000","128.000","0.600","24.200","0.990","985.500","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.100",""
"C0A640","2019-08-27 00:00:00","241.000","0.000","0.000","25.000","0.870","986.400","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.000",""
"C0I420","2019-08-27 00:00:00","305.000","250.000","0.500","25.100","0.930","976.800","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.200",""
"C0R170","2019-08-27 00:00:00","26.000","10.000","0.800","27.100","1.000","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.300",""
"C0M530","2019-08-27 00:00:00","1385.000","141.000","0.700","19.200","0.990","868.900","-99.000","4.500","-99.000","-99.000","-99.000","23.600","","17.500",""
"C0H960","2019-08-27 00:00:00","120.000","196.000","1.600","26.900","1.000","995.800","-99.000","8.500","-99.000","-99.000","-99.000","33.900","","25.500",""
"C0V620","2019-08-27 00:00:00","18.000","84.000","0.900","27.900","0.910","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.800",""
"C0X280","2019-08-27 00:00:00","22.000","115.000","0.500","28.200","0.870","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.900",""
"C0AH40","2019-08-27 00:00:00","426.000","169.000","1.400","26.600","0.800","963.800","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","24.800",""
"C0T9A0","2019-08-27 00:00:00","498.000","0.000","0.000","23.500","0.990","957.400","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","22.700",""
"C0K390","2019-08-27 00:00:00","31.000","149.000","0.900","27.400","0.930","1007.000","-99.000","1.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0I540","2019-08-27 00:00:00","3344.000","127.000","4.300","7.000","0.830","686.200","-99.000","-99.000","-99.000","-99.000","-99.000","17.400","","6.400",""
"C0G890","2019-08-27 00:00:00","24.000","168.000","1.300","28.800","0.970","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.000",""
"C0G720","2019-08-27 00:00:00","50.000","152.000","1.100","27.000","1.000","1004.500","-99.000","0.500","-99.000","-99.000","-99.000","32.300","","24.900",""
"C0UA40","2019-08-27 00:00:00","1121.000","187.000","1.900","20.600","0.870","890.600","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","20.100",""
"C0V400","2019-08-27 00:00:00","56.000","23.000","1.400","27.000","0.940","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.000",""
"C0X130","2019-08-27 00:00:00","27.000","0.000","0.000","27.700","1.000","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.600",""
"C0A520","2019-08-27 00:00:00","48.000","0.000","0.100","26.900","0.970","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0U870","2019-08-27 00:00:00","474.000","49.000","0.300","23.600","0.950","960.100","-99.000","0.500","-99.000","-99.000","-99.000","29.500","","23.400",""
"C0S690","2019-08-27 00:00:00","522.000","26.000","1.100","23.100","0.990","954.300","-99.000","-99.000","-99.000","-99.000","-99.000","29.700","","22.600",""
"C0R150","2019-08-27 00:00:00","105.000","74.000","1.000","26.100","0.990","997.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","23.900",""
"C0K560","2019-08-27 00:00:00","117.000","80.000","0.300","26.000","0.950","998.100","-99.000","1.000","-99.000","-99.000","-99.000","33.700","","24.000",""
"C1R440","2019-08-27 00:00:00","1654.000","41.000","5.800","16.900","1.000","834.800","-99.000","31.000","11.800","11.000","","20.200","","16.500",""
"C0X100","2019-08-27 00:00:00","10.000","36.000","0.900","29.600","0.770","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","28.000",""
"C0K460","2019-08-27 00:00:00","60.000","149.000","0.600","27.600","0.850","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0M740","2019-08-27 00:00:00","15.000","0.000","0.200","27.300","0.940","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.200",""
"C0SA10","2019-08-27 00:00:00","411.000","346.000","0.500","24.600","0.980","966.800","-99.000","-99.000","-99.000","-99.000","-99.000","30.400","","24.200",""
"C0C660","2019-08-27 00:00:00","176.000","0.000","0.000","26.000","0.940","991.200","-99.000","5.000","-99.000","-99.000","-99.000","30.700","","25.200",""
"C0R620","2019-08-27 00:00:00","34.000","89.000","2.500","27.700","0.920","1007.500","-99.000","2.000","-99.000","-99.000","-99.000","31.500","","25.600",""
"C0F0B0","2019-08-27 00:00:00","311.000","70.000","1.300","24.900","0.990","976.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","23.000",""
"C0O970","2019-08-27 00:00:00","71.000","88.000","1.600","25.500","1.000","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.300",""
"C0A880","2019-08-27 00:00:00","6.000","182.000","1.300","27.400","0.880","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.700",""
"C0S950","2019-08-27 00:00:00","415.000","0.000","0.200","24.600","0.980","965.600","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0X190","2019-08-27 00:00:00","10.000","223.000","0.700","28.000","0.990","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.900",""
"C0S760","2019-08-27 00:00:00","1621.000","14.000","1.100","17.700","1.000","841.400","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","17.200",""
"C0AG90","2019-08-27 00:00:00","25.000","0.000","0.000","28.900","0.780","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.700",""
"C0V760","2019-08-27 00:00:00","30.000","85.000","0.900","28.000","0.870","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","28.000",""
"C0T9I0","2019-08-27 00:00:00","152.000","198.000","0.700","25.100","0.920","996.300","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.300",""
"C0O980","2019-08-27 00:00:00","18.000","129.000","0.300","26.500","0.990","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.900",""
"C0R270","2019-08-27 00:00:00","51.000","37.000","1.100","26.100","1.000","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0T9H0","2019-08-27 00:00:00","725.000","58.000","0.500","22.100","0.990","933.600","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","21.500",""
"C0A660","2019-08-27 00:00:00","97.000","0.000","0.100","27.500","1.000","999.700","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0A890","2019-08-27 00:00:00","40.000","0.000","0.000","26.100","1.000","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.800",""
"C0O840","2019-08-27 00:00:00","134.000","76.000","0.700","26.300","1.000","994.900","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.400",""
"C0R530","2019-08-27 00:00:00","16.000","20.000","2.100","27.300","0.790","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.800",""
"C0G870","2019-08-27 00:00:00","12.000","144.000","0.300","27.600","0.950","1010.100","-99.000","1.000","-99.000","-99.000","-99.000","33.100","","25.500",""
"C0M820","2019-08-27 00:00:00","980.000","60.000","0.800","21.800","0.840","905.600","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","18.100",""
"C0F9S0","2019-08-27 00:00:00","43.000","205.000","0.400","27.600","0.880","1005.900","-99.000","10.500","-99.000","-99.000","-99.000","33.500","","26.300",""
"C0R160","2019-08-27 00:00:00","45.000","326.000","1.000","26.500","0.990","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.500",""
"C0A950","2019-08-27 00:00:00","60.000","157.000","3.600","27.100","0.900","1004.800","-99.000","0.000","9.300","163.000","","31.100","","26.100",""
"C0F9L0","2019-08-27 00:00:00","253.000","114.000","0.700","26.400","0.960","982.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.100",""
"C0R550","2019-08-27 00:00:00","38.000","32.000","1.900","26.100","0.940","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.000",""
"C0V530","2019-08-27 00:00:00","34.000","86.000","0.600","27.100","1.000","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","27.100",""
"C0F9U0","2019-08-27 00:00:00","74.000","269.000","0.400","28.200","0.880","1002.300","-99.000","1.500","-99.000","-99.000","-99.000","33.900","","26.400",""
"C0V680","2019-08-27 00:00:00","40.000","0.000","0.100","28.400","0.800","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","28.200",""
"C0Z290","2019-08-27 00:00:00","946.000","0.000","0.000","20.600","0.970","910.000","-99.000","0.500","-99.000","-99.000","-99.000","25.700","","20.200",""
"CM0120","2019-08-27 00:00:00","4.000","161.000","0.600","28.200","0.850","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.500",""
"C0G760","2019-08-27 00:00:00","53.000","0.000","0.000","26.900","0.990","1006.800","-99.000","17.000","-99.000","-99.000","-99.000","33.000","","24.800",""
"C0K450","2019-08-27 00:00:00","35.000","0.000","0.000","27.100","0.920","1005.900","-99.000","9.000","-99.000","-99.000","-99.000","32.200","","25.200",""
"C0E820","2019-08-27 00:00:00","220.000","190.000","0.600","24.600","0.950","986.200","-99.000","1.000","-99.000","-99.000","-99.000","31.800","","23.000",""
"C0A530","2019-08-27 00:00:00","300.000","350.000","1.400","25.200","0.950","977.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","23.600",""
"C0M520","2019-08-27 00:00:00","15.000","91.000","0.800","26.900","0.940","1008.500","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","25.700",""
"C0K240","2019-08-27 00:00:00","1132.000","145.000","0.800","20.500","0.990","892.200","-99.000","0.500","-99.000","-99.000","-99.000","27.700","","19.900",""
"C0V210","2019-08-27 00:00:00","734.000","0.000","0.100","22.500","0.950","932.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","18.200",""
"C0Z320","2019-08-27 00:00:00","646.000","261.000","0.700","21.000","0.990","941.600","-99.000","1.000","-99.000","-99.000","-99.000","31.800","","19.500",""
"C0R600","2019-08-27 00:00:00","766.000","12.000","1.400","-99.000","-99.000","927.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C650","2019-08-27 00:00:00","208.000","0.000","0.000","25.200","0.890","987.300","-99.000","18.000","-99.000","-99.000","-99.000","30.900","","23.600",""
"C0F9I0","2019-08-27 00:00:00","194.000","0.000","0.100","27.200","0.920","988.700","-99.000","3.500","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0T820","2019-08-27 00:00:00","550.000","0.000","0.000","22.900","0.950","955.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","20.500",""
"C0S890","2019-08-27 00:00:00","238.000","30.000","0.300","25.200","0.970","988.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.300",""
"C0G840","2019-08-27 00:00:00","32.000","0.000","0.000","27.300","0.940","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.100",""
"C0V710","2019-08-27 00:00:00","34.000","35.000","0.600","29.400","0.760","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","28.500",""
"C0X140","2019-08-27 00:00:00","17.000","59.000","1.200","28.200","0.910","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.200",""
"C0C680","2019-08-27 00:00:00","228.000","162.000","0.300","26.500","0.830","983.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.000",""
"C0D360","2019-08-27 00:00:00","523.000","0.000","0.000","23.600","0.990","952.300","-99.000","1.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0C710","2019-08-27 00:00:00","143.000","0.000","0.000","24.900","0.970","994.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0Z190","2019-08-27 00:00:00","62.000","241.000","0.600","26.200","0.990","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.200",""
"C0Z020","2019-08-27 00:00:00","211.000","286.000","0.800","24.900","0.990","988.000","-99.000","5.000","-99.000","-99.000","-99.000","32.800","","23.000",""
"C0I380","2019-08-27 00:00:00","258.000","0.000","0.000","25.100","0.990","981.100","-99.000","15.000","-99.000","-99.000","-99.000","33.000","","24.500",""
"C0D560","2019-08-27 00:00:00","147.000","80.000","0.800","26.600","0.920","994.600","-99.000","3.500","-99.000","-99.000","-99.000","33.700","","25.000",""
"C0Z220","2019-08-27 00:00:00","589.000","0.000","0.000","23.100","0.990","948.600","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","22.500",""
"C0R220","2019-08-27 00:00:00","23.000","49.000","0.900","27.200","1.000","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.300",""
"C0A870","2019-08-27 00:00:00","685.000","126.000","3.900","22.300","0.970","934.300","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","21.200",""
"C0V670","2019-08-27 00:00:00","20.000","20.000","1.300","28.800","0.810","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.700",""
"C0G770","2019-08-27 00:00:00","15.000","0.000","0.200","28.400","0.990","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","26.100",""
"C0C540","2019-08-27 00:00:00","46.000","108.000","0.800","26.200","0.910","1005.500","-99.000","2.500","-99.000","-99.000","-99.000","34.400","","25.200",""
"C0F9O0","2019-08-27 00:00:00","175.000","0.000","0.000","26.900","1.000","991.000","-99.000","6.000","-99.000","-99.000","-99.000","33.200","","25.900",""
"C0Z230","2019-08-27 00:00:00","31.000","287.000","2.500","26.800","0.810","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","26.300",""
"C0U900","2019-08-27 00:00:00","63.000","347.000","1.200","27.200","0.890","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0X200","2019-08-27 00:00:00","61.000","0.000","0.100","26.100","0.990","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0G640","2019-08-27 00:00:00","17.000","0.000","0.000","27.000","0.920","1010.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.400",""
"C0Z080","2019-08-27 00:00:00","298.000","0.000","0.000","24.900","0.960","979.200","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","22.700",""
"C0U770","2019-08-27 00:00:00","5.000","330.000","2.500","25.600","0.870","1011.700","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","24.800",""
